ID_IDEFISC;NOMBRE;ID_FCH_DATOS;FECHA_NACIMIENTO;Sector;CNAE;NOM_GRUP;FECHA_HATS;ALERTA_HATS;CONCURSAL;RECIENTE_CREACION;SEGMENTO_GESTION;SUBSEGMENTO_GESTION;DE_CORTA_TERRITORIAL_GEST;NOMBRE_REGIONAL_GEST;NOMBRE_CENTRO_GEST;OFICINA
A58110933;STIL CONDAL, S.A.;2016-08-31;1986-03-21;METALURGIA;Fabricación de carpintería metálica;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;MONTCADA I REIXAC-LA FERRERIA;383
A58120056;EUROSHRINK, S.A.;2016-08-31;1986-01-01;QUIMICA;Fabricación de otros productos de plástico;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;OLESA DE MONTSERRAT;41
A58127721;RAMON CANALS CANALS, S.A.;2016-08-31;1996-02-10;ALIMENTACIÓN Y BEBIDAS;Elaboración de vinos;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL PENEDES - GARRAF;(CARTERA) DO9  - DO9 -DIRECTOR OFICINA (SAC);72
A58142639;CONSTRAULA, ENGINYERIA I OBRES, S.A.;2016-08-31;1986-03-06;CONSTRUCCIÓN;Construcción de otros proyectos de ingeniería civil n.c.o.p.;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;OF.BANCA D'EMPRESES BARCELONA -RAMBLA CATALUNYA;5029
A58147554;CUPERGLAS, S.A.;2016-08-31;1986-05-20;QUIMICA;Fabricación de envases y embalajes de plástico;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;PALAU-SOLITA I PLEGAMANS;60
A58178294;BASICPLANE S.A.;2016-08-31;1987-05-13;TEXTIL Y CALZADO;Comercio al por mayor de textiles;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
A58206558;LESI TEXTIL, S.A.;2016-08-31;1986-06-18;TEXTIL Y CALZADO;Fabricación de tejidos textiles;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
A58210485;RESIDENCIA GERIATRICA L ESTADA, S A;2016-08-31;1988-01-01;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades de asistencia en establecimientos residenciales;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. DIAGONAL/PAU CLARIS;556
A58243510;THEMAUTO S.A.;2016-08-31;1986-06-27;AUTOMOCIÓN;Venta de automóviles y vehículos de motor ligeros;Sin Grupo de Riesgo;;SIN ALERTA;SI;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DE SANT ANTONI;93
A58253808;MIGUEL DEL RIO SA;2016-08-31;1986-09-17;CONSTRUCCIÓN;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en esta;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES OEST;BARCELONA, SANT GERVASI DE CASSOLES;7082
A58269382;CERAMICAS Y SERVICIOS, S.A.;2016-08-31;1987-01-02;INVERSIONES INMOBILIARIAS;Promoción inmobiliaria;Sin Grupo de Riesgo;;SIN ALERTA;SI;NO;Promotores;Promotores;T.UCIS CATALUÑA;DIR.ZONA UCI CATALUNYA;UNIDAD CREDITO INMOBILIARIO CATALUNYA;7
A58277203;ESCAURE IBERICA,S.A.;2016-08-31;1986-12-04;QUIMICA;Fabricación de otros productos de plástico;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;22
A58286618;GECSA INGENIERIA Y OBRAS, S.A.;2016-08-31;1989-05-10;CONSTRUCCIÓN;Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES OEST;BARCELONA, VIA AUGUSTA - GANDUXER;1686
A58288689;MIGUEL ALEMANY SUCRA., S.A.;2016-08-31;1987-01-02;TEXTIL Y CALZADO;Preparación e hilado de fibras textiles;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. BERNAT METGE;264
A58299108;CONSTRUCCIONES MECANICAS COMECLA, S.A.L.;2016-08-31;1986-10-29;METALURGIA;Ingeniería mecánica por cuenta de terceros;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;EL PRAT DE LLOBREGAT O.P.;10
A58311945;COMERCIAL DISTRIBUIDORA DE BEBIDAS DEL VALLES, S.A.;2016-08-31;1987-02-13;ALIMENTACIÓN Y BEBIDAS;Comercio al por mayor de bebidas;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;SANT CELONI;82
A58325069;ERASER HEAD S A;2016-08-31;1987-03-03;TURISMO, HOSTELERÍA Y OCIO;Restaurantes y puestos de comidas;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;MANLLEU - O.P.;75
A58329095;INMOBILIARIA Y PROMOCIONES FERRERO, S.A.;2016-08-31;1987-03-30;INVERSIONES INMOBILIARIAS;Promoción inmobiliaria;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
A58332875;PROTUB DISTRIBUCIONES 2004, S.A.;2016-08-31;1987-03-11;QUIMICA;Fabricación de otros productos de caucho;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;BARBERÀ DEL VALLÈS, CTRA. BARCELONA;1593
A58341272;RUPISA, S.A.;2016-08-31;1987-03-26;METALURGIA;Fabricación de maquinas herramienta para trabajar el metal;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;(CARTERA) DO   - DO  -DIRECTOR OFICINA;323
A58344219;NAUS INDUSTRIALS DEL VALLES, S.A.;2016-08-31;1987-04-29;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;SABADELL - BANCA EMPRESAS;5154
A58351511;EXPOGRAFIC, S.A.;2016-08-31;1987-05-06;SERVICIOS A EMPRESAS;Actividades de diseño especializado;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SANT CUGAT DEL VALLES, AG.PL.UNIO;646
A58353335;WASHINGTON INTERNACIONAL S.A.;2016-08-31;1987-05-14;CONSTRUCCIÓN;Alquiler de maquinaria y equipo para la construcción e ingeniería civil;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;(CARTERA) DO9  - DO9 -DIRECTOR OFICINA (SAC);1609
A58370586;LLOGUERS INDUSTRIALS-SET, S.A.;2016-08-31;1987-05-22;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;PALAU-SOLITA I PLEGAMANS;60
A58385535;MOSIMOLL, S.A.;2016-08-31;1987-06-23;QUIMICA;Fabricación de otros productos de plástico;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL MARESME - BADALONA;BADALONA O.P.;24
A58401605;CASMOB, S.A.;2016-08-31;1987-07-16;CONSTRUCCIÓN;Comercio al por menor de muebles, aparatos de iluminación y otros artículos de uso doméstico en esta;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DE SANT ANTONI;93
A58408048;ESTUDIOS PENDIENTES, S.A.;2016-08-31;1987-10-14;TEXTIL Y CALZADO;Confección de otras prendas de vestir y accesorios;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
A58408972;MER CATALUNYA,S.A.;2016-08-31;1995-12-04;ALIMENTACIÓN Y BEBIDAS;Intermediarios del comercio de productos alimenticios, bebidas y tabaco;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;VILADECANS O.P.;7
A58409814;SUPERHABITATGE 2010, S.A.;2016-08-31;1987-07-30;CONSTRUCCIÓN;Otras actividades de construcción especializada n.c.o.p.;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. PL. CATALUNYA;52
A58417049;HILATURAS GAMA, S.A.;2016-08-31;1987-09-08;TEXTIL Y CALZADO;Fabricación de tejidos textiles;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
A58420597;QUIMIPOY,S.A.;2016-08-31;1987-07-29;QUIMICA;Fabricación de jabones, detergentes y otros artículos de limpieza y abrillantamiento;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);7
A58447632;HOTELS DEL PRINCIPAT CATALA SA;2016-08-31;1986-10-09;TURISMO, HOSTELERÍA Y OCIO;Hoteles y alojamientos similares;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL GIRONA SUD;LLORET AG. FENALS;256
A58453739;FINCAS BARBERA, S.A.;2016-08-31;1987-11-13;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) DO9  - DO9 -DIRECTOR OFICINA (SAC);42
A58471509;BASOLI S.A;2016-08-31;1987-12-17;AUTOMOCIÓN;Venta, mantenimiento y reparación de motocicletas y de sus repuestos y accesorios;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);900
A58479114;JOYERO MALDONADO, S.A.;2016-08-31;1987-12-09;BIENES DE CONSUMO;Fabricación de artículos de joyería y artículos similares;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA, MANSO;1751
A58479916;PRYCA ELECTRONICA, S.A.;2016-08-31;1988-05-13;BIENES DE CONSUMO;Comercio al por mayor de otros artículos de uso doméstico;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DE SANT ANTONI;7010
A58484932;LENFIL, S.A.;2016-08-31;1988-11-30;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
A58493172;INDUSTRIAS TECNICAS DE VALVULERIA, S.A.;2016-08-31;1993-01-13;BIENES DE CONSUMO;Fabricación de artículos de cuchillería y cubertería;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;PALAU-SOLITA I PLEGAMANS;60
A58493230;AIGUA DEL MONTSENY, S.A.;2016-08-31;1988-01-22;ALIMENTACIÓN Y BEBIDAS;"Fabricación de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas";Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;GRANOLLERS-(BE);5197
A58496399;METROBARNA SA;2016-08-31;1987-12-23;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA, RONDA UNIVERSITAT - BALMES;114
A58496522;CONCRET 478, S.A.;2016-08-31;1988-02-09;CONSTRUCCIÓN;Otras actividades de construcción especializada n.c.o.p.;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. BERNAT METGE;264
A58516840;BARNASIK, S.A.;2016-08-31;1988-08-22;QUIMICA;Comercio al por mayor de productos químicos;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);121
A58527888;VKS, S.A.;2016-08-31;1988-05-14;METALURGIA;Otras industrias manufactureras n.c.o.p.;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;PALAU-SOLITA I PLEGAMANS;60
A58529355;LOCALIZACIONES Y ESTUDIOS INDUSTRIALES, S.A.;2016-08-31;1988-05-24;INVERSIONES INMOBILIARIAS;Promoción inmobiliaria;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Promotores;Promotores;T.UCIS CATALUÑA;DIR.ZONA UCI CATALUNYA;UNIDAD CREDITO INMOBILIARIO CATALUNYA;8
A58551029;DUÑA 2003, S.A.;2016-08-31;1988-06-07;TRANSPORTE;Transporte de mercancías por carretera;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;PALAU-SOLITA I PLEGAMANS;60
A58552100;ARQUIMOBLE, S.A.;2016-08-31;1988-12-05;PAPEL Y MADERA;Fabricación de otras estructuras de madera y piezas de carpintería y ebanistería para la construcció;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;EL PRAT DE LLOBREGAT O.P.;10
A58559360;SUMINISTROS CARNICOS CORTES S.A.;2016-08-31;1988-02-01;ALIMENTACIÓN Y BEBIDAS;Procesado y conservación de carne;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
A58565003;GARPELL S.A.;2016-08-31;1988-01-01;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL PENEDES - GARRAF;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);46
A58569211;LLAVORS CARALT S.A.;2016-08-31;1988-11-03;ALIMENTACIÓN Y BEBIDAS;Comercio al por mayor de cereales, tabaco en rama, simientes y alimentos para animales;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;GAVA O.P.;8
A58570276;CENTER PAPERING, S.A.;2016-08-31;1988-10-28;PAPEL Y MADERA;"Fabricación de papel y cartón ondulados; fabricación de envases y embalajes de papel y cartón";Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;OLESA DE MONTSERRAT;41
A58572892;TERMOCONFORMADO POR VACIO, S A;2016-08-31;;METALURGIA;Fabricación de otros productos metálicos n.c.o.p.;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;SIN FECHA;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);323
A58573627;CENTRAL POBLE NOU, S.A.;2016-08-31;1989-01-10;AUTOMOCIÓN;Venta de automóviles y vehículos de motor ligeros;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;BARCELONA 22@-(BE);5375
A58580986;SBS Y ASOCIADOS S.A;2016-08-31;1988-12-12;SERVICIOS A EMPRESAS;Agencias de publicidad;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
A58606195;DECOFRET,S.A.;2016-08-31;1989-01-11;METALURGIA;Intermediarios del comercio de maquinaria, equipo industrial, embarcaciones y aeronaves;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL MARESME - BADALONA;CALELLA;102
A58628017;MONPEBA, S.A.;2016-08-31;1988-11-18;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) DO   - DO  -DIRECTOR OFICINA;52
A58644832;CONSTRUCCIONES MOPRESA, S.A.;2016-08-31;1989-03-07;CONSTRUCCIÓN;Construcción de redes eléctricas y de telecomunicaciones;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. CREU BARBERA;1593
A58690470;ELABORADOS FERRICOS, S.A.;2016-08-31;1988-05-19;METALURGIA;Fabricación de estructuras metálicas y sus componentes;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;SABADELL - BANCA EMPRESAS;60
A58693995;CONGELADOS MAR-FRED,S.A.;2016-08-31;1988-05-30;ALIMENTACIÓN Y BEBIDAS;Intermediarios del comercio de productos alimenticios, bebidas y tabaco;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. CREU BARBERA;7012
A58696311;PROMOCIONES Y EDIFICACIONES ALBOR SA;2016-08-31;1981-09-14;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES OEST;(CARTERA) DO   - DO  -DIRECTOR OFICINA;105
A58750944;CONTAINERS INVESTMENT MANUFACTURER AUTOMOTION TRANSPORT,S.A.;2016-08-31;1988-07-15;METALURGIA;Fabricación de otras cisternas, grandes depósitos y contenedores de metal;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES OEST;BARCELONA, MUNTANER - DIAGONAL;7301
A58763657;TECTURA SPAIN TECHNOLOGIES, S.A. UNIPERSONAL;2016-08-31;2000-10-09;SERVICIOS A EMPRESAS;Actividades de consultoría informática;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);52
A58765488;T.SHIRT, S.A.;2016-08-31;1988-06-08;TEXTIL Y CALZADO;Confección de otras prendas de vestir exteriores;Sin Grupo de Riesgo;2016-08-30;VERDE;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;52
A58782673;ACTIVIDAD MARGO, S.A.;2016-08-31;1988-10-14;INVERSIONES INMOBILIARIAS;Compraventa de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES OEST;BARCELONA AG. BALMES/TRAVESSERA;398
A58798448;INMOBILIARIA EMI, S.A.;2016-08-31;1988-11-03;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL CATALUNYA CENTRAL - TERRASSA;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;16
A58805839;BELTXENEA CATERING S.A.;2016-08-31;1988-11-28;TURISMO, HOSTELERÍA Y OCIO;Restaurantes y puestos de comidas;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL CATALUNYA CENTRAL - TERRASSA;TERRASSA-COLOM;5584
A58806571;BASOLI SABADELL,S.A.;2016-08-31;1988-11-30;AUTOMOCIÓN;Venta de automóviles y vehículos de motor ligeros;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);900
A58812728;RAPU, S.A.;2016-08-31;1989-11-24;PAPEL Y MADERA;Otras actividades de impresión y artes gráficas;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;(CARTERA) ASI  - ASI -GERENTE DE BANCA PERSONAL;34
A58815275;CAÑAS ROYO, S.A.;2016-08-31;1989-05-19;CONSTRUCCIÓN;Otras actividades de construcción especializada n.c.o.p.;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;VILADECANS O.P.;7
A58825795;GENERAL DE MAQUINARIA PARA OFICINAS INTERNACIONAL, S.A.L.;2016-08-31;1989-05-30;METALURGIA;Comercio al por mayor de otra maquinaria y equipo de oficina;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DE SANT ANTONI;93
A58841594;TRANSPORTES MERA, S.A.;2016-08-31;1989-06-30;TRANSPORTE;Transporte de mercancías por carretera;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;EL PRAT DE LLOBREGAT O.P.;10
A58845215;IPD IMPRODA, S.A.;2016-08-31;1989-12-15;PAPEL Y MADERA;Fabricación de otros artículos de papel y cartón;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;GAVA O.P.;8
A58852161;EUROFFSET, S.A.;2016-08-31;1989-07-27;PAPEL Y MADERA;Servicios de preimpresión y preparación de soportes;Sin Grupo de Riesgo;;SIN ALERTA;SI;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
A58864380;INDUSTRIAL R.P.M., SOCIEDAD ANONIMA;2016-08-31;1989-07-05;AUTOMOCIÓN;Venta de automóviles y vehículos de motor ligeros;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;MARTORELL AG. EL PLA;323
A58882481;GENERAL MERCHANDISING, S.A.;2016-08-31;1989-11-17;METALURGIA;Otras industrias manufactureras n.c.o.p.;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
A58885062;CAMPING CENTER BARCELONA, S.A.;2016-08-31;1989-12-29;BIENES DE CONSUMO;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;EL PRAT DE LLOBREGAT O.P.;10
A58908310;FREDAR,S.A.;2016-08-31;1989-02-14;CONSTRUCCIÓN;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;VILADECANS O.P.;7
