ID_IDEFISC;NOMBRE;ID_FCH_DATOS;FECHA_NACIMIENTO;Sector;CNAE;CNAE_2;CNAE_NUM;NOM_GRUP;FECHA_HATS;ALERTA_HATS;CONCURSAL;RECIENTE_CREACION;SEGMENTO_GESTION;SUBSEGMENTO_GESTION;DE_CORTA_TERRITORIAL_GEST;NOMBRE_REGIONAL_GEST;NOMBRE_CENTRO_GEST;OFICINA
B07568132;BINTURSOL S.L.;31/08/2016;17/03/1992;TURISMO, HOSTELERÍA Y OCIO;Hoteles y alojamientos similares;Servicios de alojamiento;36;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.BALEARES SUR;SANT ANTONI DE PORTMANY;7039
B07609258;ASESORES TURISTICOS MENORQUINES, S.L.;31/08/2016;16/10/1996;TURISMO, HOSTELERÍA Y OCIO;Hoteles y alojamientos similares;Servicios de alojamiento;36;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.BALEARES NORTE;MAO - AG.VIVES LLULL;251
B07687973;RECREATIVOS MAZU, S.L.;31/08/2016;03/11/1994;TURISMO, HOSTELERÍA Y OCIO;Actividades de juegos de azar y apuestas;Actividades de juegos de azar y apuestas;58;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.BALEARES SUR;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;652
B07786148;IDEAL IBIZA, S.L.;31/08/2016;03/07/1996;INVERSIONES INMOBILIARIAS;Gestión y administración de la propiedad inmobiliaria;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.BALEARES SUR;IBIZA, AV. MACABICH;1399
B07798838;VIES I JARDINS S.L;31/08/2016;04/11/1996;INVERSIONES INMOBILIARIAS;Compraventa de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.BALEARES NORTE;CALA MILLOR;480
B07822661;ANBA-ROMANI, S.L.;31/08/2016;09/04/1997;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.BALEARES NORTE;CALA MILLOR;480
B07860232;CONSMAN OBRA CIVIL S.L.;31/08/2016;22/12/1997;CONSTRUCCIÓN;Construcción de puentes y túneles;Ingeniería civil;27;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.BALEARES SUR;SANT ANTONI DE PORTMANY;7039
B07971666;DAGOPI DE INVERSIONES;31/08/2016;21/09/1999;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.BALEARES SUR;IBIZA, FIGUERETES;1397
B08043952;DAVI Y CIA, S.L.;31/08/2016;31/12/1962;EDUCACIÓN, SANIDAD Y SERVIC;Fabricación de instrumentos y suministros médicos y odontológicos;Otras industrias manufactureras;22;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES NORD;BARCELONA, CÒRSEGA - INDEPENDÈNCIA;1784
B08047813;HIJOS DE FCO. DE P. FIGUERAS, S.L.;31/08/2016;17/12/1954;TEXTIL Y CALZADO;Comercio al por mayor de prendas de vestir y calzado;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. DIAGONAL/PAU CLARIS;556
B08083602;SOCIEDAD LIMITADA SAGRERA;31/08/2016;31/03/1952;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
B08100752;EXPLOTACIONES PATRIMONIALES, S.L.;31/08/2016;08/05/1992;CONSTRUCCIÓN;Otras actividades de construcción especializada n.c.o.p.;Actividades de construcción especializada;27;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
B08142655;VALLS HERMANOS, S.L.;31/08/2016;28/06/1962;CONSTRUCCIÓN;Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL CATALUNYA CENTRAL - TERRASSA;(CARTERA) APOI - APOI-APODERADO GESTION INTEGRA;49
B08156572;TOP PROYECTOS Y CONTRATAS, S.L.;31/08/2016;22/03/1963;CONSTRUCCIÓN;Construcción de otros proyectos de ingeniería civil n.c.o.p.;Ingeniería civil;27;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;BARCELONA - SARRIA (B.E.);5084
B08157950;RIVALCA, S.L.;31/08/2016;01/12/1966;UTILITIES;Comercio al por menor de combustible para la automoción en establecimientos especializados;Comercio al por menor, excepto de vehículos de motor y motocicletas;30;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;(CARTERA) APON - APON-APODERADO GESTION NO INTE;11
B08178238;NOVADIS REAL ESTATE, S.L.U.;31/08/2016;01/12/1966;CONSTRUCCIÓN;Fabricación de muebles de oficina y de establecimientos comerciales;Fabricación de muebles;22;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;800
B08246209;MATANZAS MORA, S.L.;31/08/2016;05/07/1991;BIENES DE CONSUMO;Comercio al por menor de aparatos electrodomésticos en establecimientos especializados;Comercio al por menor, excepto de vehículos de motor y motocicletas;30;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;EL PRAT DE LLOBREGAT O.P.;10
B08289241;CONSTRUCCIONES METALICAS CECH, S.L.;31/08/2016;19/10/1970;METALURGIA;Fabricación de herramientas;Fabricación de productos metálicos, excepto maquinaria y equipo;16;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);323
B08298093;ENTIDAD INMOBILIARIA BONET BALAGUER,S.L.;31/08/2016;01/01/1990;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;SABADELL - BANCA EMPRESAS;5154
B08305534;CORVALL, S.L.;31/08/2016;16/05/1991;PAPEL Y MADERA;"Fabricación de papel y cartón ondulados; fabricación de envases y embalajes de papel y cartón";Industria del papel;8;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;CORNELLA-(BE);5262
B08321630;MANSCARD,S.L.;31/08/2016;29/06/1992;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);900
B08344590;INMOBILIARIA DE CABRIANAS S.L;31/08/2016;20/08/1973;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL CATALUNYA CENTRAL - TERRASSA;(CARTERA) DO9  - DO9 -DIRECTOR OFICINA (SAC);49
B08360810;SERVICIOS INDUSTRIALES AUTOMATIZADOS, S.L.;31/08/2016;01/10/1974;ALIMENTACIÓN Y BEBIDAS;Fabricación de maquinaria para la industria de la alimentación, bebidas y tabaco;Fabricación de maquinaria y equipo n.c.o.p.;19;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;PALAU-SOLITA I PLEGAMANS;60
B08404501;HOSTAL LA GUARDIA S. L.;31/08/2016;16/01/1976;TURISMO, HOSTELERÍA Y OCIO;Restaurantes y puestos de comidas;Servicios de comidas y bebidas;36;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL CATALUNYA CENTRAL - TERRASSA;MANRESA, VILADORDIS;1899
B08424673;ROBEST, S.L.;31/08/2016;29/06/1992;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;EL PRAT DE LLOBREGAT - OFICINA EMPRESES;533
B08450140;CONSTRUCCIONES LIPER S.L;31/08/2016;08/02/1984;CONSTRUCCIÓN;Otras instalaciones en obras de construcción;Actividades de construcción especializada;27;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DE SANT ANTONI;93
B08454878;EXPERT, S.L.;31/08/2016;24/10/1992;TRANSPORTE;Otros tipos de transporte terrestre de pasajeros n.c.o.p.;Transporte terrestre y por tubería;31;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DE SANT ANTONI;93
B08480352;GESAME, S.L.;31/08/2016;21/05/1992;ALIMENTACIÓN Y BEBIDAS;Fabricación de maquinaria para la industria de la alimentación, bebidas y tabaco;Fabricación de maquinaria y equipo n.c.o.p.;19;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DE SANT ANTONI;93
B08534729;TUMENEJES S.L;31/08/2016;26/11/1973;INVERSIONES INMOBILIARIAS;Promoción inmobiliaria;Construcción de edificios;27;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL LLEIDA;VIELHA;5127
B08540247;VILAPAN, S.L.;31/08/2016;13/12/1978;ALIMENTACIÓN Y BEBIDAS;Fabricación de pan y de productos frescos de panadería y pastelería;Industria de la alimentación;5;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);7
B08556078;TRANSPORTES A GRANEL, S.L.U.;31/08/2016;15/03/1978;TRANSPORTE;Transporte de mercancías por carretera;Transporte terrestre y por tubería;31;Sin Grupo de Riesgo;30/08/2016;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
B08561847;CENTRO DE MEDICINA CORRECTIVA, S.L.;31/08/2016;23/11/2006;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades sanitarias;Actividades sanitarias;56;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
B08594996;FARRE TRANSPORTS, S.L.;31/08/2016;20/12/1991;TRANSPORTE;Transporte de mercancías por carretera;Transporte terrestre y por tubería;31;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;SANT FELIU LLOBREGAT AG.M. CASTELLBELL;341
B08646556;ENGRANAJES SOCOVIL, S.L.;31/08/2016;02/06/1992;METALURGIA;Fabricación de cojinetes, engranajes y órganos mecánicos de transmisión;Fabricación de maquinaria y equipo n.c.o.p.;19;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. CREU BARBERA;26
B08664880;TALLERES SOCAR, S.L;31/08/2016;03/12/1980;BIENES DE CONSUMO;Fabricación de artículos de cuchillería y cubertería;Fabricación de productos metálicos, excepto maquinaria y equipo;16;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. BERNAT METGE;264
B08667040;LABORATORIO QUIMIPLAS, S.L.;31/08/2016;21/12/1983;QUIMICA;Comercio al por mayor de productos farmacéuticos;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;SANT BOI DE LLOBREGAT, JAUME BALMES;7082
B08677072;MAFRIDIS S L;31/08/2016;08/04/2003;CONSTRUCCIÓN;Fabricación de otra grifería y válvulas;Fabricación de maquinaria y equipo n.c.o.p.;19;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;SANT FELIU LLOBREGAT AG.M. CASTELLBELL;341
B08713497;MECANICA LOIMA,S.L.;31/08/2016;12/02/1991;METALURGIA;Fabricación de herramientas;Fabricación de productos metálicos, excepto maquinaria y equipo;16;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);900
B08713984;KINNEGRIP ESPAÑOLA, S.L.;31/08/2016;04/06/1992;METALURGIA;Intermediarios del comercio de maquinaria, equipo industrial, embarcaciones y aeronaves;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;7
B08721060;PEDRO GIL CONSTRUCCIONES MECANICAS, S.L.;31/08/2016;22/12/1981;METALURGIA;Fabricación de otra maquinaria para usos específicos n.c.o.p.;Fabricación de maquinaria y equipo n.c.o.p.;19;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DEL NINOT;115
B08737744;ARTEPA, S.L.;31/08/2016;10/08/1992;ALIMENTACIÓN Y BEBIDAS;Comercio al por menor de pan y productos de panadería, confitería y pastelería en establecimientos e;Comercio al por menor, excepto de vehículos de motor y motocicletas;30;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;OF.BANCA D'EMPRESES BARCELONA -RAMBLA CATALUNYA;5029
B08791535;INSTALACIONS GULOBA, S.L.;31/08/2016;03/01/1983;CONSTRUCCIÓN;Otras instalaciones en obras de construcción;Actividades de construcción especializada;27;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);900
B08798449;INDUSTRIAS GRAFICAS PUBLICITARIAS DEL VALLES, SLU;31/08/2016;08/02/1983;PAPEL Y MADERA;Servicios de preimpresión y preparación de soportes;Artes gráficas y reproducción de soportes grabados;9;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);900
B08798647;TESUTI,S.L.;31/08/2016;14/01/1983;TEXTIL Y CALZADO;Comercio al por mayor de textiles;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;SABADELL - BANCA EMPRESAS;5154
B08809956;PLAINTEX SL;31/08/2016;11/03/1983;QUIMICA;Fabricación de otros productos de plástico;Fabricación de productos de caucho y plásticos;13;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES OEST;BARCELONA, ESCOLES PIES;1686
B08818049;CONFIPA, S.L.;31/08/2016;11/04/1983;ALIMENTACIÓN Y BEBIDAS;Comercio al por menor de pan y productos de panadería, confitería y pastelería en establecimientos e;Comercio al por menor, excepto de vehículos de motor y motocicletas;30;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;OF.BANCA D'EMPRESES BARCELONA -RAMBLA CATALUNYA;5029
B08837197;C.O.P.R.U., S.L.;31/08/2016;19/07/1983;INVERSIONES INMOBILIARIAS;Agentes de la propiedad inmobiliaria;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;(CARTERA) DO   - DO  -DIRECTOR OFICINA;23
B08859720;JOMALI, S.L.U.;31/08/2016;30/03/1993;TURISMO, HOSTELERÍA Y OCIO;Actividades de juegos de azar y apuestas;Actividades de juegos de azar y apuestas;58;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL MARESME - BADALONA;(CARTERA) APOI - APOI-APODERADO GESTION INTEGRA;36
B08869612;ASTEVA, S.L.;31/08/2016;27/03/1984;CONSTRUCCIÓN;Comercio al por menor de ferretería, pintura y vidrio en establecimientos especializados;Comercio al por menor, excepto de vehículos de motor y motocicletas;30;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES NORD;BARCELONA AV MERIDIANA MARINA;226
B08880874;MOYSA S.L.;31/08/2016;26/01/1984;TEXTIL Y CALZADO;Fabricación de otros productos textiles n.c.o.p.;Industria textil;6;Sin Grupo de Riesgo;;SIN ALERTA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
B08893646;B 2.C GRAFIQUES, S.L.;31/08/2016;13/03/1984;PAPEL Y MADERA;Servicios de preimpresión y preparación de soportes;Artes gráficas y reproducción de soportes grabados;9;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);900
B08904161;JUGUETES DE ARTESANIA, S.L.;31/08/2016;16/05/1992;BIENES DE CONSUMO;Fabricación de juegos y juguetes;Otras industrias manufactureras;22;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
B08917767;RECAMBIOS CAN BRUIXA S.L.;31/08/2016;21/05/1997;AUTOMOCIÓN;Comercio al por mayor de repuestos y accesorios de vehículos de motor;Venta y reparación de vehículos de motor y motocicletas;28;Sin Grupo de Riesgo;30/08/2016;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES OEST;BARCELONA AG. NUMANCIA;425
B08925612;RENDIA CONSULTORS IMMOBILIARIS SL;31/08/2016;26/06/1984;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL PENEDES - GARRAF;VILANOVA I LA GELTRÚ, PL. MOIXINGA;1673
B08960387;TRENCILO, S.L.;31/08/2016;02/01/1985;TEXTIL Y CALZADO;Fabricación de tejidos textiles;Industria textil;6;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES NORD;(CARTERA) DO   - DO  -DIRECTOR OFICINA;58
B08965915;ASTUCA, S.L.;31/08/2016;31/07/1996;TURISMO, HOSTELERÍA Y OCIO;Restaurantes y puestos de comidas;Servicios de comidas y bebidas;36;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DE SANT ANTONI;93
B08977456;MOBILGAMA, S.L.;31/08/2016;10/08/1987;BIENES DE CONSUMO;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Comercio al por menor, excepto de vehículos de motor y motocicletas;30;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;VILADECANS O.P.;7
B08991341;REPARACIONES EMCOL ESPAÑOLA, S.L.;31/08/2016;29/06/1992;CONSTRUCCIÓN;Fabricación de productos abrasivos;Fabricación de otros productos minerales no metálicos;14;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. BERNAT METGE;264
B10287043;ARAL CONSULTORIA, S.L.;31/08/2016;09/05/2002;CONSTRUCCIÓN;Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico;"Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos";46;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.SUR;DIRECCION REGIONAL ANDALUCIA OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);7840
B10358521;FEOPMETAL SL;31/08/2016;21/12/2006;METALURGIA;Comercio al por mayor de chatarra y productos de desecho;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CENTRO;DIRECCION REGIONAL CASTILLA LA MANCHA;ILLESCAS;5091
B10397321;JUFEPASA S.L.;31/08/2016;02/09/2009;INVERSIONES INMOBILIARIAS;Compraventa de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.SUR;DIRECCION REGIONAL ANDALUCIA OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);7840
B11331022;INFORMES Y GESTIONES DE ACTIVOS INMOBILIARIOS S.L.;31/08/2016;01/06/1994;INVERSIONES INMOBILIARIAS;Compraventa de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.SUR;DIRECCION REGIONAL ANDALUCIA OCCIDENTAL;(CARTERA) ASI  - ASI -GERENTE DE BANCA PERSONAL;225
B11474327;VERALBA 9, S.L;31/08/2016;26/11/1999;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CENTRO;DIRECCION REGIONAL MADRID SUR;(CARTERA) DO9  - DO9 -DIRECTOR OFICINA (SAC);1386
B11533031;RECICLAJES COSTA NOROESTE, S.L.U.;31/08/2016;13/09/2001;UTILITIES;Comercio al por mayor de metales y minerales metálicos;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.SUR;DIRECCION REGIONAL EMPRESAS SUR;JERE DE LA FRONTERA-(BE);5103
B11626124;MANAGEMENT SERVICE S.L;31/08/2016;05/12/1987;SERVICIOS A EMPRESAS;Actividades jurídicas;Actividades jurídicas y de contabilidad;45;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Promotores;Promotores;T.UCIS ESTE;DIR.ZONA UCI LEVANTE;UNIDAD CREDITO ESTE;52
